id,name,open,labeled,commented,closed
PR_kwDOEQQguc5-YLEu,https://github.com/obsidianmd/obsidian-translations/pull/1040,2024-10-11T20:02:42Z,,,
PR_kwDOEQQguc5-kBZ7,https://github.com/obsidianmd/obsidian-translations/pull/1041,2024-10-14T15:38:38Z,,,2024-10-16T07:01:21Z
PR_kwDOEQQguc5-lise,https://github.com/obsidianmd/obsidian-translations/pull/1042,2024-10-14T19:50:16Z,,2024-10-16T06:55:04Z,2024-10-16T06:55:04Z
PR_kwDOEQQguc5-zBpk,https://github.com/obsidianmd/obsidian-translations/pull/1043,2024-10-16T09:17:43Z,,,2024-10-16T12:31:09Z
PR_kwDOEQQguc5_MBD8,https://github.com/obsidianmd/obsidian-translations/pull/1044,2024-10-19T18:48:52Z,,,2024-10-21T10:25:42Z
PR_kwDOEQQguc5_OpL9,https://github.com/obsidianmd/obsidian-translations/pull/1045,2024-10-20T15:07:21Z,,,2024-10-21T10:37:10Z
PR_kwDOEQQguc5_PNLn,https://github.com/obsidianmd/obsidian-translations/pull/1046,2024-10-20T18:35:27Z,,,2024-10-21T10:37:41Z
PR_kwDOEQQguc5_hLkp,https://github.com/obsidianmd/obsidian-translations/pull/1047,2024-10-22T21:49:01Z,,,
PR_kwDOEQQguc5_vYPY,https://github.com/obsidianmd/obsidian-translations/pull/1048,2024-10-24T09:18:38Z,,2024-11-15T14:47:41Z,2024-11-15T14:47:44Z
PR_kwDOEQQguc6AZrK8,https://github.com/obsidianmd/obsidian-translations/pull/1050,2024-10-30T15:08:35Z,,,2024-10-30T16:44:51Z
PR_kwDOEQQguc6A77wa,https://github.com/obsidianmd/obsidian-translations/pull/1051,2024-11-05T14:15:41Z,,2024-11-15T13:30:13Z,2024-11-15T13:30:16Z
PR_kwDOEQQguc6DUBzC,https://github.com/obsidianmd/obsidian-translations/pull/1052,2024-11-27T09:54:44Z,,,
PR_kwDOEQQguc6D5FON,https://github.com/obsidianmd/obsidian-translations/pull/1053,2024-12-03T13:13:06Z,,,
